bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,price
4,2,2190,6800,1,0,5,7,1340,850,411800
5,4,3990,42436,2,0,3,9,2710,1280,668000
3,3,2340,3630,2,0,3,9,2340,0,618000
4,2,2460,5921,1,0,4,7,1230,1230,247500
5,3,2080,6150,1,0,3,7,1040,1040,345000
3,2,1700,8400,2,0,3,7,1700,0,616300
3,2,1330,6768,1,0,4,7,1330,0,348000
3,3,1630,10762,1,0,3,7,1630,0,425000
5,3,2920,11880,1,0,5,8,1660,1260,850000
5,3,2830,6137,2,0,3,9,2830,0,820000
4,2,3190,52953,2,0,4,10,3190,0,832000
3,2,1490,3840,2,0,3,8,1490,0,835000
3,3,1630,3425,2,0,3,8,1630,0,350000
4,3,2280,4096,2,0,3,7,2280,0,349000
6,4,3010,4360,2,0,3,9,2000,1010,1125000
3,3,1590,3480,2,0,3,7,1590,0,320000
3,1,1250,7210,1,0,4,7,1250,0,150000
3,1,1710,10190,1,0,3,6,1310,400,340000
4,4,3280,8448,2,0,3,10,3280,0,785500
4,3,3362,8601,2,0,3,8,3362,0,410500
3,3,2200,11000,2,0,3,9,2200,0,580000
2,2,830,920,2,0,3,7,830,0,345000
3,2,2160,37000,1.5,0,4,7,1760,400,550000
4,3,2580,7299,2,0,3,8,2580,0,449500
3,1,2150,7007,1,0,3,6,2150,0,300000
4,3,3510,28052,2,0,3,10,3510,0,915000
4,4,3810,9916,2,0,3,11,3810,0,1575000
4,3,2020,2750,1,0,3,8,1010,1010,599000
4,3,2120,10202,1,0,4,7,1620,500,755000
3,1,1250,7157,1,0,3,7,1250,0,400000
3,1,980,9115,1,0,3,7,980,0,133000
4,2,1250,8400,1,0,3,7,960,290,330000
4,1,1100,5000,1.5,0,5,6,1100,0,330000
3,2,1330,9417,1,0,5,6,710,620,375000
4,3,2560,8956,1,0,4,7,1500,1060,485000
4,3,1850,11250,1.5,0,3,7,1210,640,470000
4,3,2790,3600,2,0,3,8,1880,910,1045000
4,1,1660,4704,1.5,0,3,7,1260,400,548800
2,1,1080,2674,1,0,4,6,720,360,315000
3,2,3030,9374,1,0,4,7,2100,930,590000
4,3,2380,12067,2,0,3,7,2380,0,439950
3,2,2250,26337,1,0,3,8,2250,0,325000
2,1,880,5111,1,0,3,6,880,0,400000
4,3,2770,10051,2,0,3,10,2770,0,685000
3,2,1340,10200,1.5,0,3,7,1340,0,339950
3,2,1660,8160,1,0,4,7,1660,0,315000
3,3,1710,3795,2,0,3,7,1710,0,411753
2,2,1620,4879,1,0,3,7,1040,580,577000
3,2,1530,8829,1,0,5,8,1530,0,500000
3,2,1440,10111,1,0,3,7,1440,0,210000
4,2,2020,16120,1,0,3,7,2020,0,640000
4,2,1870,8663,1,0,5,7,1870,0,460000
2,1,620,4760,1,0,3,6,620,0,265000
5,5,5774,31675,1,0,3,11,4490,1284,740000
3,1,1240,6195,1,0,3,6,1240,0,230000
3,2,1890,10661,1,0,5,7,1460,430,315000
3,2,2410,51763,1,0,4,8,1410,1000,432000
3,3,1530,3984,2,0,3,8,1530,0,467000
5,4,2800,9900,1,0,3,7,2800,0,255000
3,2,1460,6360,1,0,3,7,1010,450,316500
4,2,1580,6250,1,0,3,7,860,720,190000
3,2,1450,2400,1.5,0,3,8,1450,0,490000
4,2,1990,23200,1,0,4,7,1990,0,378000
6,4,4470,17877,3,0,3,9,3230,1240,598800
5,3,1980,3868,1,0,3,7,1220,760,333800
4,3,2920,9904,2,0,4,9,2920,0,690000
4,2,1660,6200,1,0,4,6,830,830,320000
4,4,3190,6000,1.5,0,4,9,2410,780,1249000
3,2,1560,9600,1,0,4,7,1560,0,335000
3,3,3050,33920,1,0,3,8,3050,0,840000
4,3,3030,21780,2,0,3,8,3030,0,608250
3,3,2260,4165,2,0,3,7,2260,0,550000
3,1,1260,7920,1,0,3,7,1260,0,240000
3,2,3370,11757,2,0,4,9,3370,0,998000
3,2,1490,8000,1,0,3,8,1490,0,275000
3,3,1570,9292,1,0,3,7,1110,460,284200
4,4,4490,7623,2,0,4,10,3090,1400,1715000
4,4,4090,24825,2,0,4,11,3400,690,2400000
5,3,4150,96574,2,0,3,10,4150,0,930800
4,3,2900,10400,1,0,5,8,1530,1370,930000
4,2,1430,8775,1,0,3,7,1030,400,215000
2,2,1008,26487,1,1,4,6,1008,0,480000
2,2,1480,5120,1,0,4,6,840,640,483945
3,2,1240,8050,1,0,4,7,1240,0,347000
3,2,1370,9760,1,0,4,7,1110,260,232500
4,2,1770,33132,1,0,4,8,1190,580,390000
3,2,2160,15360,1,0,3,8,1410,750,550000
4,3,2340,8971,2,0,3,9,2340,0,590000
1,1,960,40946,1,0,5,5,960,0,420850
4,3,2280,8190,1,0,3,7,1390,890,345000
3,2,1970,7000,1,0,3,8,1970,0,429800
4,2,1530,17664,1.5,0,3,7,1530,0,302000
4,2,1790,3952,1.5,0,4,8,1790,0,800000
3,3,1700,6000,2,0,3,8,1700,0,250000
3,2,2660,4500,1,0,4,7,1330,1330,605000
3,2,1950,52256,1,0,4,8,1950,0,412000
3,2,1340,5670,2,0,3,6,1340,0,252000
3,1,1130,12500,1.5,0,3,7,1130,0,375000
2,2,1950,2719,1,0,5,7,1010,940,725000
5,4,3790,8200,1,0,3,8,2120,1670,471750
4,2,2020,85813,2,0,3,7,2020,0,490000
2,1,800,5100,1,0,3,7,800,0,439000
4,2,1770,8890,1,0,5,6,1770,0,355000
1,1,940,87120,1,0,3,6,940,0,250000
4,2,2260,16188,1,0,3,10,2260,0,780000
2,1,890,3271,1,0,4,6,890,0,409000
2,1,860,3880,1,0,4,6,860,0,420000
1,1,680,9600,1,0,3,5,680,0,200000
2,2,2130,35679,1,0,4,7,2130,0,830000
3,3,2390,4555,2,0,3,9,2390,0,695000
4,3,3488,9614,2,0,3,10,3488,0,815000
3,2,1260,6223,1,0,3,7,820,440,210000
3,2,2940,6000,1,0,4,8,1590,1350,635000
4,3,2440,7322,2,0,3,9,2440,0,562500
4,3,2600,11951,2,0,3,10,2600,0,402500
3,2,2080,7020,1,0,4,7,1040,1040,555000
3,1,1990,7173,1,0,3,7,1990,0,310000
4,3,2840,18001,2,0,3,9,2840,0,500000
6,3,2630,8800,1,0,3,7,1610,1020,430000
3,4,2820,7200,2,0,4,10,2460,360,1600000
4,1,1560,4080,1.5,0,3,7,1560,0,627500
4,3,2330,7050,2,0,3,8,2330,0,335000
4,2,3320,20100,1,0,4,8,1810,1510,962000
3,2,1730,14270,1,0,3,7,1730,0,299000
4,3,3110,5868,2,0,3,8,3110,0,399950
3,1,1230,9660,1,0,3,7,1230,0,322000
2,2,950,4625,1,0,4,7,950,0,430000
3,2,1890,13860,1,0,5,7,1890,0,307000
3,2,1010,5000,1,0,3,6,1010,0,194000
3,1,1010,8581,1,0,4,6,1010,0,180000
4,2,2340,13383,1,0,3,8,1170,1170,465000
4,3,2460,9296,2,0,3,9,2460,0,722500
2,1,1010,3400,1,0,3,7,1010,0,470450
3,3,1650,6000,2,0,3,7,1650,0,280000
4,2,1440,6702,1,0,4,7,1440,0,176250
5,1,1710,9100,1.5,0,4,7,1320,390,560000
3,3,2760,11287,2,0,3,10,2000,760,830000
2,1,1350,10096,1,0,4,7,1350,0,276900
3,2,1660,4800,2,0,3,7,1660,0,625000
4,3,2960,4760,2,0,3,8,2160,800,1015000
1,1,1090,8750,1,0,4,6,1090,0,463500
3,3,3110,9015,2,0,3,9,3110,0,485000
3,2,1380,7476,1,0,3,7,1380,0,272000
2,1,1290,3140,2,0,3,7,1290,0,305000
3,3,1980,13964,1,0,5,7,1980,0,760000
2,1,870,6126,1,0,4,7,870,0,387500
4,3,2470,5015,2,0,3,8,2470,0,352000
3,2,2140,40098,1,0,5,8,1490,650,507000
3,1,770,9750,1,0,3,6,770,0,156000
3,3,1490,857,3,0,3,8,1220,270,580000
4,3,2510,35020,1,0,4,8,1610,900,630000
5,2,1950,9000,1,0,3,7,1130,820,275000
5,4,3600,14720,1,0,5,8,1800,1800,835000
4,3,2380,7850,2,0,3,8,2380,0,340000
2,1,720,6687,1,0,3,6,720,0,329350
3,4,4070,26000,2,0,3,11,4070,0,1480000
3,1,1250,150117,1,0,3,7,1250,0,475000
3,2,2190,2416,3,0,3,8,2190,0,719950
1,1,810,2451,1,0,5,7,810,0,235000
3,2,2440,5750,1,0,3,8,1320,1120,875000
4,2,1740,9150,1,0,3,7,1740,0,380000
3,2,1480,97138,1.5,0,3,7,1480,0,325000
4,3,2120,57050,2,0,3,9,2120,0,475000
1,1,900,4368,1,0,5,6,900,0,152900
2,2,1190,7570,1,0,3,6,1190,0,210000
4,1,1010,6000,1,0,3,6,750,260,350000
3,3,2100,17882,2,0,4,8,2100,0,505000
4,2,2020,8424,1,0,4,7,1380,640,464900
3,2,2520,5980,1,0,3,8,1790,730,650000
2,3,1370,1140,2,0,3,8,1080,290,369950
3,3,1530,2890,2,0,3,7,1530,0,250000
3,3,1530,2890,2,0,3,7,1530,0,320000
4,4,5040,16048,1,0,3,10,3420,1620,2532000
4,2,2530,24700,2,0,3,7,2530,0,340000
2,2,1010,1968,1.5,0,5,5,1010,0,440000
3,1,1200,7727,1,0,4,7,1200,0,219950
4,3,2720,11740,1,0,5,9,2720,0,940000
4,2,1850,6125,1.5,0,3,6,1110,740,399950
3,3,2340,8828,1,0,4,9,2340,0,1568000
4,2,1860,9750,1,0,3,7,1460,400,528000
4,2,1940,8990,1,0,4,8,1560,380,545000
2,2,1680,6194,1,0,3,8,1680,0,575000
4,3,1770,10184,1,0,3,8,1250,520,235000
3,3,1790,6371,2,0,3,8,1790,0,272000
4,2,1720,9600,1,0,4,8,1720,0,380000
3,1,1280,6967,1.5,0,3,7,1280,0,195000
3,3,1690,4988,2,0,3,7,1690,0,297000
4,3,2190,7294,2,0,3,8,2190,0,349000
2,1,710,5200,1,0,4,6,710,0,320000
4,2,1890,10707,1,0,3,7,1890,0,319990
2,2,1410,12282,1.5,0,5,8,1410,0,439900
3,3,2210,3600,2,0,3,8,1820,390,429000
3,2,1540,6250,1,0,3,7,1540,0,272500
4,2,1350,7255,1,0,4,7,1350,0,400000
5,2,1380,4300,1.5,0,3,7,1380,0,462000
2,1,890,6095,1,0,3,7,890,0,510000
3,3,1900,3255,2,0,3,8,1900,0,550000
3,1,1240,5200,1,0,3,6,1240,0,150000
3,3,1730,8490,1,0,3,7,1210,520,460000
4,3,2090,10306,2,0,3,10,2090,0,632500
3,2,1650,11220,1,0,4,7,1650,0,361000
3,2,1130,1221,2,0,3,8,1030,100,437000
6,3,3240,5750,1,0,4,6,2160,1080,370000
4,3,3840,12151,2,0,3,10,3840,0,884250
3,1,1200,9936,1,0,4,6,1200,0,225000
2,1,870,5000,1,0,3,6,870,0,235000
6,4,2410,6000,2,0,3,9,2220,190,767500
3,2,1560,8078,1.5,1,4,6,1560,0,1200000
3,3,2410,46609,2,0,3,9,2410,0,715000
4,2,2300,7700,1,0,3,7,1380,920,417000
3,1,1390,12145,1,0,4,7,1390,0,199000
5,3,2920,5568,2,0,3,8,2320,600,875000
4,2,1370,3708,1.5,0,3,7,1370,0,545000
2,1,950,7692,1,0,3,6,950,0,192500
3,3,3090,7708,2,0,3,10,3090,0,822500
4,3,2390,10000,1,0,3,9,1590,800,800000
3,3,2070,4944,2,0,3,9,2070,0,1250000
4,4,5770,21300,2,1,4,11,5770,0,3850000
3,3,1460,7936,2,0,3,7,1460,0,295000
2,2,1510,4980,1,0,3,8,1510,0,419000
5,3,5180,19606,1,0,3,11,2610,2570,1195000
4,3,3430,13907,2,0,3,11,3430,0,750000
4,2,1700,8400,1,0,3,7,1700,0,502000
3,2,2640,8000,1,0,4,9,1320,1320,1025000
3,1,1200,15960,1.5,0,3,6,1200,0,398500
2,2,1850,4945,1.5,0,4,7,1850,0,700000
5,2,1510,9078,1,0,4,7,1510,0,248000
4,2,2130,2800,1,0,5,7,1070,1060,800000
4,3,2640,8055,2,0,3,9,2640,0,383000
4,3,3000,4000,1.5,0,3,8,1970,1030,688000
3,2,1870,5455,1,0,5,7,1060,810,521000
2,1,990,9223,1,0,3,7,990,0,365000
3,2,2005,7000,1,0,3,7,1605,400,491000
3,3,2030,7700,1,0,5,8,1400,630,643000
3,3,1500,7350,1,0,2,7,1060,440,279000
4,1,1530,3900,1.5,0,4,7,1530,0,583500
3,3,1990,3600,2,0,3,7,1990,0,310000
3,2,1420,7650,1,0,4,7,1100,320,310000
3,1,1400,13975,1,0,4,6,1400,0,280000
4,3,1870,5692,2,0,3,7,1870,0,272000
4,3,3040,36246,1.5,0,3,9,2680,360,870000
3,2,1790,7259,1,0,3,7,1390,400,307000
2,2,1590,4500,1,0,4,7,920,670,490000
3,2,2050,9396,1,0,5,7,1170,880,399950
5,4,4220,26784,1,0,3,10,2110,2110,1635000
5,5,4030,13474,2,0,3,11,4030,0,989000
4,2,1770,9011,1,0,5,7,1050,720,264950
4,3,2100,7236,1,0,3,8,1400,700,491500
3,2,2120,15003,2,0,3,7,2120,0,345000
4,2,2600,18042,1,0,4,8,2020,580,339900
3,3,2400,4000,2,0,3,7,1860,540,852000
5,4,3180,40946,1,0,3,7,1690,1490,585000
4,2,2790,8793,1,0,4,8,1640,1150,723000
3,2,2080,70567,2,0,3,8,2080,0,594000
2,2,1370,4102,2,0,4,7,1370,0,405000
4,3,2790,74495,2,0,3,9,2790,0,725500
2,1,1740,5719,1,0,3,8,1740,0,800000
3,4,6400,76665,1,0,4,10,3810,2590,1325000
3,3,1800,8518,2,0,3,7,1800,0,180500
3,3,1800,8518,2,0,3,7,1800,0,325000
3,2,1190,7280,1,0,4,7,1190,0,235000
2,1,860,8308,1,0,4,7,860,0,330000
3,2,2460,6600,1,0,4,8,1370,1090,678500
4,3,1980,6660,2,0,4,7,1980,0,463000
2,1,670,4640,1,0,3,6,670,0,250000
3,2,1410,4800,1.5,0,4,8,1410,0,655000
4,2,1860,7000,1,0,3,8,1120,740,239900
3,1,980,9135,1,0,3,7,980,0,185000
4,2,3040,5000,2,0,4,9,2080,960,1735000
3,2,1810,11800,1,0,3,7,1240,570,251700
4,2,1560,8250,1,0,3,8,1320,240,400000
4,2,2100,7960,1,0,3,8,1340,760,735000
5,2,2500,15250,2,1,5,8,2500,0,1700000
2,1,520,22334,1,0,2,5,520,0,82500
4,4,3010,7221,2,0,3,10,3010,0,765000
4,2,2140,8162,1,0,3,7,1420,720,292500
3,2,2390,7000,1,0,4,7,1990,400,270000
2,1,1510,6807,1,0,3,7,1090,420,415000
4,2,2210,19025,1,0,4,7,1460,750,950000
3,3,2170,8396,2,0,3,7,2170,0,353000
3,3,1790,2375,3,0,3,8,1790,0,670950
3,2,1390,8700,1,0,4,7,840,550,280950
3,2,1850,7735,1,0,4,8,1850,0,585000
2,2,1480,43645,1,0,3,8,1480,0,525000
3,2,1850,8823,1,0,4,8,1370,480,605000
4,4,3350,3752,2,0,3,9,2550,800,1010000
3,1,1040,8410,1,0,3,7,1040,0,245990
4,2,2810,12607,2,0,3,10,2810,0,535000
1,2,1010,5750,1,0,3,7,1010,0,410000
3,3,2250,7752,2,0,4,8,2250,0,550000
3,2,1800,8000,1,0,3,8,1800,0,665000
3,1,2400,17239,1,0,4,7,1890,510,455000
4,1,1780,4000,1.5,0,3,7,1780,0,440000
3,2,2120,14915,1,0,3,9,1720,400,332000
3,3,1860,6607,2,0,3,7,1860,0,280000
3,4,1460,1021,2,0,3,8,1150,310,570000
3,1,1230,10350,1,0,4,7,1230,0,250000
2,1,1088,8453,1,0,3,6,1088,0,238000
3,1,800,5760,1,0,3,6,700,100,265000
3,1,1190,10350,1,0,4,7,1190,0,306000
5,3,1940,4182,1,0,3,7,1240,700,345000
4,3,3300,10764,1,0,4,9,1720,1580,765000
4,3,2590,11018,2,0,3,8,2590,0,346300
3,2,2080,11375,1,0,3,8,2080,0,342500
4,2,2680,5439,2,0,3,7,2680,0,501000
3,3,1670,8364,1,0,4,7,1300,370,270000
3,1,1830,4400,1.5,0,4,8,1720,110,638000
3,2,1400,2003,1,0,4,8,700,700,460000
4,2,2770,8521,1,0,4,7,1470,1300,760000
3,3,3630,11019,1,0,4,9,2150,1480,1085000
3,1,1040,8128,1,0,3,6,1040,0,234000
3,3,2690,8890,2,1,4,10,2690,0,1650000
5,2,2020,5000,1.5,0,4,7,2020,0,488000
5,3,2450,20805,2,0,4,9,2450,0,1550000
4,3,2030,12675,2,0,3,7,2030,0,499000
3,1,1450,6776,1,0,3,7,1450,0,150000
4,3,2400,7270,2,0,3,8,2400,0,333000
4,3,2870,8625,1,0,4,8,1860,1010,700000
4,1,1340,22500,1.5,0,3,7,1340,0,275000
3,3,1680,11312,1,0,3,7,1080,600,330000
4,2,1850,8827,1,0,3,7,1850,0,360000
3,1,1220,8040,1.5,0,3,7,1220,0,467000
3,3,2320,57063,1,0,4,9,1790,530,568000
5,2,3220,9603,2,0,3,8,3220,0,605000
4,3,3190,9023,2,0,3,9,3190,0,750000
3,3,3530,69834,2,0,3,10,3530,0,760000
3,2,2050,10519,1,0,3,7,1240,810,265000
3,2,1720,12540,1,0,4,7,1720,0,490000
4,3,2850,4650,2,0,3,8,2850,0,360000
4,2,2270,12000,1,0,4,7,1290,980,311750
3,2,1880,12473,1,0,3,8,1420,460,399000
4,3,2770,9751,2,0,3,8,2770,0,347000
4,4,4490,34982,2,0,3,12,4490,0,1680000
4,3,3110,6479,2,0,3,9,3110,0,585000
4,3,2360,7475,2,0,3,8,2360,0,340000
3,3,2180,5496,2,0,3,8,2180,0,612000
2,2,1910,3376,2,0,3,8,1910,0,230000
4,3,2260,7753,2,0,3,9,2260,0,604000
3,2,1770,8868,1,0,4,7,1770,0,250000
3,2,1460,7930,1,0,3,7,1460,0,258500
4,3,2080,5000,1,0,5,8,1470,610,783000
5,2,2960,7680,1,0,5,8,1550,1410,1050000
4,3,3220,4031,2,0,3,9,3220,0,760000
3,1,1140,5000,1,0,3,7,1140,0,276000
4,2,1660,12377,1,0,3,8,1660,0,550000
4,1,1430,6240,1.5,0,5,7,1430,0,398000
3,3,1820,4300,1.5,0,4,8,1620,200,775000
4,3,3540,10202,2,0,3,8,2720,820,1027500
4,1,1620,6000,1.5,0,5,7,1620,0,327000
4,3,3100,14568,2,0,3,8,3100,0,564500
4,2,1500,6820,1.5,0,5,7,1500,0,782000
4,3,2820,5510,2,0,3,9,2820,0,398000
3,2,1850,10920,1.5,0,3,6,1850,0,257000
4,2,1570,9415,2,0,4,7,1570,0,235000
4,3,2300,37533,1,0,5,8,1550,750,453000
2,1,920,9000,1,0,1,6,920,0,535000
3,3,1600,7000,2,0,4,8,1600,0,275000
3,3,2630,10047,2,0,3,9,2630,0,665000
4,3,3020,13530,1,0,4,8,1540,1480,670000
3,2,1490,10757,1,0,3,7,1060,430,465000
3,2,1160,5200,1,0,5,7,1160,0,210000
4,3,2040,4443,2,0,3,8,2040,0,265000
2,3,1550,2657,2,0,4,8,1550,0,426000
4,2,1990,7610,1,0,4,8,1290,700,529219
3,2,1900,46609,1.5,0,4,7,1440,460,600000
5,4,3840,8279,2,0,3,9,3840,0,875000
4,3,2400,7680,1,0,3,7,1200,1200,608000
3,1,1660,21514,1,0,4,7,1660,0,220000
4,5,6055,21630,1,0,4,12,3555,2500,1760000
3,2,2030,17120,1,0,4,8,1890,140,295450
2,1,840,5087,1,0,3,7,840,0,315000
4,2,1450,8175,1,0,4,7,1450,0,205000
3,2,1460,9908,1,0,3,7,1460,0,310000
5,1,2010,5210,1.5,0,3,9,1890,120,1000000
4,3,2910,7631,2,0,3,9,2910,0,525000
4,2,1880,8800,1,0,3,7,1130,750,284000
3,2,2170,26460,1,0,3,8,1450,720,510000
2,1,1260,4377,1,0,4,7,1260,0,405000
3,3,1970,9153,2,0,3,8,1970,0,509950
4,2,2090,45738,2,0,3,8,2090,0,600000
4,4,3450,4940,2,0,3,10,2570,880,990000
3,2,1130,7200,1,0,3,7,1130,0,280005
3,2,2600,7668,1,0,4,8,1300,1300,700000
3,1,1030,7620,1,0,3,7,1030,0,330000
2,1,1700,6718,1,0,3,7,1230,470,340000
2,3,1480,2167,2,0,3,8,1390,90,468000
4,3,4250,19387,2,0,4,9,3260,990,1339000
3,2,1600,20873,1,0,3,8,1600,0,515000
4,2,1870,8750,1,0,3,7,1870,0,245000
3,3,1440,7741,1,0,4,7,1000,440,265000
3,3,2720,11937,2,0,3,9,2720,0,372400
3,2,1240,8410,1,0,5,6,1240,0,390000
3,1,1020,6120,1,0,4,7,1020,0,208000
2,1,1180,7750,1,0,4,6,590,590,273000
5,4,3080,7759,2,0,3,8,2310,770,455000
4,3,1750,6397,2,0,3,7,1750,0,270000
4,2,2530,8736,1,0,4,7,1210,1320,618000
3,3,1580,8541,2,0,3,7,1580,0,213550
5,2,2340,9148,2,0,3,7,2340,0,210000
5,4,6300,16065,2,0,3,12,4360,1940,2750000
4,3,2400,3844,1,0,5,7,1200,1200,403500
3,2,1300,7600,1,0,4,7,1300,0,235000
3,2,1760,7147,1,0,4,6,880,880,287500
4,2,1520,5910,1,0,3,7,1020,500,546800
3,2,1070,8100,1,0,4,6,1070,0,183000
3,2,2560,216777,1,0,3,8,2560,0,560000
3,1,1280,6726,1,0,3,6,1280,0,299500
4,2,1660,7350,1,0,3,8,1660,0,610000
3,2,1860,7963,1,0,3,7,1200,660,288350
2,1,950,4500,1,0,3,7,850,100,500000
4,3,2140,4000,1,0,3,7,1190,950,625000
2,2,1480,1349,2,0,3,7,1240,240,418000
3,3,2260,1825,2,0,3,8,1660,600,660000
4,3,2300,6158,2,0,3,9,2300,0,775000
3,3,1650,7272,1,0,4,7,1230,420,429500
3,2,1990,3000,1.5,0,3,7,1230,760,569000
4,2,1960,7560,1,0,5,7,1160,800,250000
3,2,1310,10491,1,0,4,7,1310,0,225000
4,3,2450,15002,1,0,5,9,2450,0,530000
3,1,910,8658,1,0,3,7,910,0,306000
3,2,1580,9719,1,0,5,7,1580,0,517100
3,2,1780,9689,1,0,3,7,1130,650,354950
3,2,1040,1824,1,0,3,6,1040,0,348000
4,3,2340,41600,1,0,3,8,1640,700,522250
3,3,1720,8755,1,0,3,8,1000,720,275000
3,2,1600,10440,1,0,3,7,1600,0,390000
3,2,1320,9750,1,0,3,7,1320,0,260000
5,3,2350,4178,1.5,0,3,8,1520,830,585000
5,3,2740,5616,1.5,0,5,7,1670,1070,605000
4,3,2300,6448,2,0,3,8,2300,0,342000
5,3,4350,37169,2,0,3,10,2950,1400,900000
3,2,1430,7700,1,0,4,7,980,450,252000
3,2,2400,14012,1,0,3,9,2400,0,357000
3,1,940,7910,1,0,4,6,940,0,370000
3,1,1020,13504,1,0,5,7,1020,0,322500
2,2,1680,5756,2,0,4,7,1680,0,210000
2,1,1340,9840,1,0,3,7,1340,0,290000
4,3,3960,7012,2,0,3,10,3960,0,860000
6,2,2650,4621,1.5,0,3,8,2650,0,302000
4,2,2120,9680,2,0,4,8,2120,0,369160
4,3,2850,3000,2.5,0,3,9,2530,320,1185000
4,2,2850,14810,2,0,5,8,2490,360,993000
6,2,1870,6969,1,0,4,7,1870,0,380000
4,2,2660,8160,1,0,4,7,1380,1280,635000
3,1,1190,11120,1,0,3,6,1190,0,260000
2,1,1770,5522,1.5,0,4,7,960,810,243000
4,3,2770,8879,2,0,3,9,2770,0,1400000
4,3,2080,8100,1,0,5,8,1220,860,665000
5,2,2700,9000,2,0,5,9,2700,0,898000
4,3,2200,9453,1,0,5,8,1100,1100,583000
4,2,2160,7700,2,0,2,8,2160,0,429000
3,3,2010,4059,2,0,3,8,2010,0,471000
3,4,3780,8295,2,0,3,9,2430,1350,1810000
3,3,4460,51177,2,0,3,9,4460,0,739500
3,2,1770,17208,1,0,3,8,1160,610,450000
3,1,1430,5000,1,0,3,7,1430,0,552500
4,2,1700,10642,1,0,4,7,850,850,437000
4,2,1830,5220,1.5,0,3,7,1830,0,270000
3,2,1410,8800,1,0,4,7,1410,0,226740
4,3,3060,7920,1,0,3,8,1810,1250,446500
3,2,1820,15068,2,0,3,7,1520,300,283000
4,2,2430,13211,1.5,0,4,7,2430,0,445000
2,1,740,6840,1,0,5,6,740,0,250000
3,1,770,6552,1,0,3,6,670,100,307000
4,3,2200,8580,1,0,3,8,1860,340,315000
3,3,2920,23085,1.5,0,3,7,1540,1380,555000
4,3,2040,7000,1,0,3,7,1250,790,264900
3,2,1600,4510,1,0,3,7,990,610,510000
4,3,1990,3980,2,0,3,7,1990,0,328000
4,3,1830,7308,2,0,3,7,1830,0,358000
3,3,2540,4260,2,0,3,7,2540,0,325000
2,3,2700,3444,3,1,3,9,2700,0,1365000
4,2,1440,10800,1,0,4,7,1440,0,230000
3,2,1550,4000,1,0,3,7,940,610,545000
3,3,2490,4343,2,0,3,9,2490,0,705380
5,3,2650,12987,1,0,4,7,1350,1300,459000
4,2,2000,3800,2,0,3,8,2000,0,815000
6,5,3440,4500,2,0,3,8,3280,160,495000
3,3,2280,58712,2.5,0,3,9,2280,0,520000
2,2,1320,1194,3,0,3,7,1320,0,430000
4,3,2070,7800,2,0,3,8,2070,0,255000
3,2,1860,4777,2,0,5,7,1860,0,588000
3,1,940,7811,1,0,3,6,940,0,350000
4,3,2290,21486,1,0,5,7,2290,0,625000
2,2,1510,20685,1,0,2,6,1250,260,172500
3,2,1830,3500,1.5,0,5,7,1290,540,554000
4,3,3090,7112,2,0,3,9,3090,0,775000
4,4,4340,217800,2,0,3,11,4340,0,1187500
3,3,3200,12682,2,0,3,9,3200,0,618000
4,1,1560,8450,1.5,0,4,6,1560,0,305000
3,2,1280,13356,1,0,3,7,1280,0,232000
4,3,2020,6236,2,0,3,7,2020,0,262000
3,1,1040,8122,1,0,5,7,1040,0,234000
4,3,2260,7209,1,0,3,7,1330,930,500000
3,1,860,7632,1,0,3,6,860,0,278000
5,1,1920,19040,1,0,3,7,1160,760,230000
4,2,2290,9215,1,0,5,8,1270,1020,500000
4,3,2070,9300,1,0,5,7,1120,950,366500
6,3,4250,4400,2.5,0,4,7,3020,1230,665000
3,2,2220,4830,2,0,3,9,1790,430,1101000
2,2,1840,4076,1,0,3,8,1140,700,575000
4,3,2590,9753,2,0,3,10,2590,0,674750
5,2,3110,6131,1,0,5,7,1560,1550,719000
3,2,2600,105587,1,0,4,7,1300,1300,482000
2,1,1060,8187,1,0,4,6,1060,0,254000
3,2,1250,3880,1,0,4,7,750,500,443725
4,3,2520,35636,2,0,3,8,2520,0,575000
3,2,2070,9957,1,0,3,8,1440,630,469000
2,1,1300,44431,1,0,5,6,1300,0,175000
5,2,2190,8316,1,0,3,7,1390,800,437000
4,3,2760,13113,1,0,4,8,1760,1000,550000
3,2,1710,7134,1,0,4,7,1130,580,172040
3,2,1750,7000,1,0,3,8,1750,0,363000
3,2,1552,3600,2,0,3,7,1552,0,282000
6,2,2350,6554,2,0,3,8,2000,350,400000
5,4,5110,10018,2,0,3,10,3850,1260,650000
3,3,1720,99916,2,0,4,7,1720,0,365000
4,3,1960,7230,2,0,3,8,1960,0,269950
2,1,1270,19602,1,0,3,6,1270,0,260000
3,2,1180,7000,1,0,4,7,1180,0,193000
4,2,2230,6791,2,0,3,8,2230,0,340000
4,3,4700,38412,2,0,3,10,3420,1280,900000
3,3,2150,8361,2,0,3,8,2150,0,371000
3,3,2400,81892,2,0,3,8,2400,0,592000
3,3,1830,12750,2,0,3,7,1830,0,300000
4,3,2800,6977,2,0,3,8,2800,0,449950
3,3,2090,7163,2,0,3,8,2090,0,299500
4,2,2340,13406,1,0,4,9,2340,0,995000
4,2,1670,9472,1,0,3,7,1100,570,335000
4,2,1990,7350,1,0,4,8,1180,810,280000
4,2,2270,7800,1,0,3,7,1290,980,446000
4,3,4910,15139,1,0,4,10,2560,2350,1544500
